org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,review,url_id
SOUP,soup,872.872,46,8,26160,26224,UNIT 10 VOCABULARY,418,360,29.97,875.007,https://www.youtube.com/watch?v=shPBfkIYYpU,soup,"[0.0, 0.28596389293670604, 1.0, 0.6843290328979491]",640,1.0,217
MILK,milk,876.943,46,8,26282,26366,UNIT 10 VOCABULARY,32,360,29.97,879.746,https://www.youtube.com/watch?v=shPBfkIYYpU,milk,"[0.0, 0.318083047866821, 1.0, 0.709105908870697]",640,1.0,217
MILK,milk,880.38,46,8,26385,26465,UNIT 10 VOCABULARY,32,360,29.97,883.049,https://www.youtube.com/watch?v=shPBfkIYYpU,milk,"[0.0, 0.318083047866821, 1.0, 0.709105908870697]",640,1.0,217
CHEESE,cheese,883.75,46,8,26486,26664,UNIT 10 VOCABULARY,127,360,29.97,889.689,https://www.youtube.com/watch?v=shPBfkIYYpU,cheese,"[0.0, 0.279236823320388, 1.0, 0.7164093255996701]",640,,217
BREAD,bread,890.456,46,8,26687,26865,UNIT 10 VOCABULARY,174,360,29.97,896.395,https://www.youtube.com/watch?v=shPBfkIYYpU,bread,"[0.0, 0.293165653944015, 1.0, 0.6981402635574341]",640,,217
BUTTER,butter,897.296,46,8,26892,26955,UNIT 10 VOCABULARY,334,360,29.97,899.399,https://www.youtube.com/watch?v=shPBfkIYYpU,butter,"[0.0, 0.289498805999755, 1.0, 0.754612565040588]",640,1.0,217
BUTTER,butter,900.733,46,8,26995,27065,UNIT 10 VOCABULARY,334,360,29.97,903.069,https://www.youtube.com/watch?v=shPBfkIYYpU,butter,"[0.0, 0.289498805999755, 1.0, 0.754612565040588]",640,1.0,217
EGG,egg,904.203,46,8,27099,27248,UNIT 10 VOCABULARY,291,360,29.97,909.175,https://www.youtube.com/watch?v=shPBfkIYYpU,egg,"[0.0, 0.28861266374588, 1.0, 0.7680898904800411]",640,,217
SUGAR,sugar,909.642,46,8,27262,27411,UNIT 10 VOCABULARY,685,360,29.97,914.614,https://www.youtube.com/watch?v=shPBfkIYYpU,sugar,"[0.0, 0.305621057748794, 1.0, 0.710715293884277]",640,,217
LETTUCE,lettuce,915.181,46,8,27428,27498,UNIT 10 VOCABULARY,442,360,29.97,917.517,https://www.youtube.com/watch?v=shPBfkIYYpU,lettuce,"[0.0, 0.32199668884277305, 1.0, 0.724558234214782]",640,1.0,217
ONION,onion,927.226,46,8,27789,27887,UNIT 10 VOCABULARY,522,360,29.97,930.496,https://www.youtube.com/watch?v=shPBfkIYYpU,onion,"[0.0, 0.302270472049713, 1.0, 0.6552711725234981]",640,,217
ONION,onion,930.563,46,8,27889,27967,UNIT 10 VOCABULARY,522,360,29.97,933.166,https://www.youtube.com/watch?v=shPBfkIYYpU,onion,"[0.0, 0.32257413864135703, 1.0, 0.68605363368988]",640,,217
BANANA,banana,934.033,46,8,27993,28071,UNIT 10 VOCABULARY,225,360,29.97,936.636,https://www.youtube.com/watch?v=shPBfkIYYpU,banana,"[0.0, 0.30228054523468, 1.0, 0.703141272068023]",640,1.0,217
BANANA,banana,938.004,46,8,28112,28192,UNIT 10 VOCABULARY,225,360,29.97,940.673,https://www.youtube.com/watch?v=shPBfkIYYpU,banana,"[0.0, 0.30228054523468, 1.0, 0.703141272068023]",640,1.0,217
APPLE,apple,941.24,46,8,28209,28305,UNIT 10 VOCABULARY,100,360,29.97,944.443,https://www.youtube.com/watch?v=shPBfkIYYpU,apple,"[0.0, 0.28340744972229004, 1.0, 0.739756405353546]",640,1.0,217
APPLE,apple,946.112,46,8,28355,28422,UNIT 10 VOCABULARY,100,360,29.97,948.347,https://www.youtube.com/watch?v=shPBfkIYYpU,apple,"[0.0, 0.28340744972229004, 1.0, 0.739756405353546]",640,1.0,217
ORANGE,orange,948.881,46,8,28438,28566,UNIT 10 VOCABULARY,7,360,29.97,953.152,https://www.youtube.com/watch?v=shPBfkIYYpU,orange,"[0.0, 0.318027555942535, 1.0, 0.706558287143707]",640,,217
ORANGE,orange,953.286,46,8,28570,28651,UNIT 10 VOCABULARY,7,360,29.97,955.988,https://www.youtube.com/watch?v=shPBfkIYYpU,orange,"[0.0, 0.355139434337615, 1.0, 0.6691343784332271]",640,,217
JAM/JELLY,jam,964.096,46,8,28894,28974,UNIT 10 VOCABULARY,720,360,29.97,966.766,https://www.youtube.com/watch?v=shPBfkIYYpU,jam,"[0.0, 0.298909604549407, 1.0, 0.74404239654541]",640,1.0,217
BACON,bacon,978.177,46,8,29316,29494,UNIT 10 VOCABULARY,432,360,29.97,984.116,https://www.youtube.com/watch?v=shPBfkIYYpU,bacon,"[0.0, 0.304880052804946, 1.0, 0.6902673244476311]",640,,217
HOT DOG,hoddog,984.817,46,8,29515,29694,UNIT 10 VOCABULARY,181,360,29.97,990.79,https://www.youtube.com/watch?v=shPBfkIYYpU,hoddog,"[0.0, 0.28824847936630205, 1.0, 0.744151651859283]",640,,217
CEREAL,cereal,991.057,46,8,29702,29820,UNIT 10 VOCABULARY,308,360,29.97,994.994,https://www.youtube.com/watch?v=shPBfkIYYpU,cereal,"[0.0, 0.303971111774444, 1.0, 0.6572352051734921]",640,1.0,217
CEREAL,cereal,998.831,46,8,29935,30024,UNIT 10 VOCABULARY,308,360,29.97,1001.801,https://www.youtube.com/watch?v=shPBfkIYYpU,cereal,"[0.0, 0.31009891629219, 1.0, 0.6950197815895081]",640,1.0,217
CEREAL,cereal,1002.401,46,8,30042,30121,UNIT 10 VOCABULARY,308,360,29.97,1005.037,https://www.youtube.com/watch?v=shPBfkIYYpU,cereal,"[0.0, 0.31009891629219, 1.0, 0.6950197815895081]",640,1.0,217
TEA,tea,1013.379,46,8,30371,30459,UNIT 10 VOCABULARY,147,360,29.97,1016.315,https://www.youtube.com/watch?v=shPBfkIYYpU,tea,"[0.0, 0.285725116729736, 1.0, 0.6401655077934261]",640,,217
TEA,tea,1016.449,46,8,30463,30580,UNIT 10 VOCABULARY,147,360,29.97,1020.353,https://www.youtube.com/watch?v=shPBfkIYYpU,tea,"[0.0, 0.27099776268005304, 1.0, 0.6511706113815301]",640,,217
ICE CREAM,freeze cream,1020.653,46,8,30589,30768,UNIT 10 VOCABULARY,226,360,29.97,1026.626,https://www.youtube.com/watch?v=shPBfkIYYpU,freeze cream,"[0.0, 0.26933753490448, 1.0, 0.7341821193695061]",640,,217
COOKIE,cookie,1027.627,46,8,30798,30976,UNIT 10 VOCABULARY,190,360,29.97,1033.566,https://www.youtube.com/watch?v=shPBfkIYYpU,cookie,"[0.0, 0.27503603696823103, 1.0, 0.728556871414184]",640,,217
CRACKERS,cracker,1034.867,46,8,31015,31091,UNIT 10 VOCABULARY,380,360,29.97,1037.403,https://www.youtube.com/watch?v=shPBfkIYYpU,cracker,"[0.0, 0.26491370797157204, 1.0, 0.692870616912841]",640,1.0,217
CRACKERS,cracker,1038.104,46,8,31112,31167,UNIT 10 VOCABULARY,380,360,29.97,1039.939,https://www.youtube.com/watch?v=shPBfkIYYpU,cracker,"[0.0, 0.26491370797157204, 1.0, 0.692870616912841]",640,1.0,217
CRACKERS,cracker,1041.007,46,8,31199,31259,UNIT 10 VOCABULARY,380,360,29.97,1043.009,https://www.youtube.com/watch?v=shPBfkIYYpU,cracker,"[0.0, 0.26491370797157204, 1.0, 0.692870616912841]",640,1.0,217
SOAP,soap,1069.402,46,8,32050,32114,UNIT 10 VOCABULARY,362,360,29.97,1071.537,https://www.youtube.com/watch?v=shPBfkIYYpU,soap,"[0.0, 0.261682480573654, 1.0, 0.7270743250846861]",640,1.0,217
SOAP,soap,1072.104,46,8,32131,32231,UNIT 10 VOCABULARY,362,360,29.97,1075.441,https://www.youtube.com/watch?v=shPBfkIYYpU,soap,"[0.0, 0.261682480573654, 1.0, 0.7270743250846861]",640,1.0,217
SCREWDRIVER,screwdriver,1083.983,46,8,32487,32582,UNIT 10 VOCABULARY,814,360,29.97,1087.153,https://www.youtube.com/watch?v=shPBfkIYYpU,screwdriver,"[0.0, 0.25938183069229104, 1.0, 0.7258411645889281]",640,1.0,217
SCREWDRIVER,screwdriver,1087.787,46,8,32601,32696,UNIT 10 VOCABULARY,814,360,29.97,1090.957,https://www.youtube.com/watch?v=shPBfkIYYpU,screwdriver,"[0.0, 0.25938183069229104, 1.0, 0.7258411645889281]",640,1.0,217
CAMERA,camera,1114.347,46,8,33397,33467,UNIT 10 VOCABULARY,804,360,29.97,1116.682,https://www.youtube.com/watch?v=shPBfkIYYpU,camera,"[0.0, 0.28387227654457003, 1.0, 0.7387790083885191]",640,1.0,217
CAMERA,camera,1117.683,46,8,33497,33567,UNIT 10 VOCABULARY,804,360,29.97,1120.019,https://www.youtube.com/watch?v=shPBfkIYYpU,camera,"[0.0, 0.28387227654457003, 1.0, 0.7387790083885191]",640,1.0,217
CANDLE,candle,1130.896,46,8,33893,33955,UNIT 10 VOCABULARY,722,360,29.97,1132.965,https://www.youtube.com/watch?v=shPBfkIYYpU,candle,"[0.0, 0.275861680507659, 1.0, 0.7749580144882201]",640,1.0,217
CANDLE,candle,1134.467,46,8,34000,34064,UNIT 10 VOCABULARY,722,360,29.97,1136.602,https://www.youtube.com/watch?v=shPBfkIYYpU,candle,"[0.0, 0.275861680507659, 1.0, 0.7749580144882201]",640,1.0,217
MAGAZINE,magazine,1145.945,46,8,34344,34432,UNIT 10 VOCABULARY,730,360,29.97,1148.881,https://www.youtube.com/watch?v=shPBfkIYYpU,magazine,"[0.0, 0.290393680334091, 1.0, 0.698957800865173]",640,1.0,217
MAGAZINE,magazine,1149.782,46,8,34459,34539,UNIT 10 VOCABULARY,730,360,29.97,1152.451,https://www.youtube.com/watch?v=shPBfkIYYpU,magazine,"[0.0, 0.290393680334091, 1.0, 0.698957800865173]",640,1.0,217
KNIFE,knife,1153.085,46,8,34558,34650,UNIT 10 VOCABULARY,517,360,29.97,1156.155,https://www.youtube.com/watch?v=shPBfkIYYpU,knife,"[0.0, 0.253345429897308, 1.0, 0.716485023498535]",640,1.0,217
KNIFE,knife,1157.657,46,8,34695,34735,UNIT 10 VOCABULARY,517,360,29.97,1158.991,https://www.youtube.com/watch?v=shPBfkIYYpU,knife,"[0.0, 0.253345429897308, 1.0, 0.716485023498535]",640,1.0,217
KNIFE,knife,1159.191,46,8,34741,34767,UNIT 10 VOCABULARY,517,360,29.97,1160.059,https://www.youtube.com/watch?v=shPBfkIYYpU,knife,"[0.0, 0.253345429897308, 1.0, 0.716485023498535]",640,1.0,217
SCISSORS,scissors,1169.368,46,8,35046,35113,UNIT 10 VOCABULARY,587,360,29.97,1171.604,https://www.youtube.com/watch?v=shPBfkIYYpU,scissors,"[0.0, 0.23156914114952, 1.0, 0.6987231969833371]",640,1.0,217
SCISSORS,scissors,1172.872,46,8,35151,35226,UNIT 10 VOCABULARY,587,360,29.97,1175.374,https://www.youtube.com/watch?v=shPBfkIYYpU,scissors,"[0.0, 0.23156914114952, 1.0, 0.6987231969833371]",640,1.0,217
DICTIONARY,dictionary,1176.676,46,8,35265,35443,UNIT 10 VOCABULARY,915,360,29.97,1182.615,https://www.youtube.com/watch?v=shPBfkIYYpU,dictionary,"[0.0, 0.26383024454116805, 1.0, 0.7550888657569881]",640,,217
COOL,cool,1182.948,46,8,35453,35634,UNIT 10 VOCABULARY,240,360,29.97,1188.988,https://www.youtube.com/watch?v=shPBfkIYYpU,cool,"[0.0, 0.303788423538208, 1.0, 0.7148301601409911]",640,,217
WARM,warm,1189.588,46,8,35652,35724,UNIT 10 VOCABULARY,294,360,29.97,1191.991,https://www.youtube.com/watch?v=shPBfkIYYpU,warm,"[0.0, 0.31457722187042203, 1.0, 0.734434783458709]",640,1.0,217
WARM,warm,1193.292,46,8,35763,35861,UNIT 10 VOCABULARY,294,360,29.97,1196.562,https://www.youtube.com/watch?v=shPBfkIYYpU,warm,"[0.0, 0.31457722187042203, 1.0, 0.734434783458709]",640,1.0,217
LOVE,love,1196.896,46,8,35871,36049,UNIT 10 VOCABULARY,150,360,29.97,1202.835,https://www.youtube.com/watch?v=shPBfkIYYpU,love,"[0.0, 0.281040459871292, 1.0, 0.685574650764465]",640,,217
EARN,earn,1233.199,46,8,36959,37033,UNIT 10 VOCABULARY,541,360,29.97,1235.668,https://www.youtube.com/watch?v=shPBfkIYYpU,earn,"[0.0, 0.276060670614242, 1.0, 0.6840341091156]",640,1.0,217
EARN,earn,1236.602,46,8,37061,37135,UNIT 10 VOCABULARY,541,360,29.97,1239.071,https://www.youtube.com/watch?v=shPBfkIYYpU,earn,"[0.0, 0.276060670614242, 1.0, 0.6840341091156]",640,1.0,217
WEATHER,weather,1240.473,46,8,37177,37232,UNIT 10 VOCABULARY,390,360,29.97,1242.308,https://www.youtube.com/watch?v=shPBfkIYYpU,weather,"[0.0, 0.290896415710449, 1.0, 0.6800880432128901]",640,1.0,217
WEATHER,weather,1243.542,46,8,37269,37339,UNIT 10 VOCABULARY,390,360,29.97,1245.878,https://www.youtube.com/watch?v=shPBfkIYYpU,weather,"[0.0, 0.290896415710449, 1.0, 0.6800880432128901]",640,1.0,217
WEATHER,weather,1247.279,46,8,37381,37431,UNIT 10 VOCABULARY,390,360,29.97,1248.948,https://www.youtube.com/watch?v=shPBfkIYYpU,weather,"[0.0, 0.290896415710449, 1.0, 0.6800880432128901]",640,1.0,217
WEATHER,weather,1249.548,46,8,37449,37464,UNIT 10 VOCABULARY,390,360,29.97,1250.049,https://www.youtube.com/watch?v=shPBfkIYYpU,weather,"[0.0, 0.290896415710449, 1.0, 0.6800880432128901]",640,1.0,217
DISCUSS++,discuss,1252.284,46,8,37531,37611,UNIT 10 VOCABULARY,940,360,29.97,1254.954,https://www.youtube.com/watch?v=shPBfkIYYpU,discuss,"[0.0, 0.27272203564643804, 1.0, 0.7388594746589661]",640,1.0,217
SUPPOSE,if,1259.125,46,8,37736,37843,UNIT 10 VOCABULARY,660,360,29.97,1262.695,https://www.youtube.com/watch?v=shPBfkIYYpU,if,"[0.0, 0.30872738361358604, 1.0, 0.695250511169433]",640,,217
SUPPOSE,if,1262.828,46,8,37847,37947,UNIT 10 VOCABULARY,660,360,29.97,1266.165,https://www.youtube.com/watch?v=shPBfkIYYpU,if,"[0.0, 0.334766507148742, 1.0, 0.7220548987388611]",640,,217
HURT (sign),hurt,1273.973,46,8,38181,38262,UNIT 10 VOCABULARY,76,360,29.97,1276.675,https://www.youtube.com/watch?v=shPBfkIYYpU,hurt,"[0.0, 0.299039959907531, 1.0, 0.643414795398712]",640,1.0,217
HURT (sign),hurt,1277.543,46,8,38288,38366,UNIT 10 VOCABULARY,76,360,29.97,1280.146,https://www.youtube.com/watch?v=shPBfkIYYpU,hurt,"[0.0, 0.299039959907531, 1.0, 0.643414795398712]",640,1.0,217
HAPPEN++,happen,1287.953,46,8,38600,38779,UNIT 10 VOCABULARY,826,360,29.97,1293.926,https://www.youtube.com/watch?v=shPBfkIYYpU,happen,"[0.0, 0.191589936614036, 1.0, 0.7886466383934021]",640,,217
SORRY,sorry,1301.167,46,8,38996,39175,UNIT 10 VOCABULARY,89,360,29.97,1307.139,https://www.youtube.com/watch?v=shPBfkIYYpU,sorry,"[0.0, 0.31281268596649103, 1.0, 0.627813041210174]",640,,217
WORLD,world,1443.342,46,8,43257,43329,UNIT 10 VOCABULARY,623,360,29.97,1445.744,https://www.youtube.com/watch?v=shPBfkIYYpU,world,"[0.0, 0.296837121248245, 1.0, 0.7306447029113771]",640,1.0,217
WORLD,world,1446.612,46,8,43355,43447,UNIT 10 VOCABULARY,623,360,29.97,1449.682,https://www.youtube.com/watch?v=shPBfkIYYpU,world,"[0.0, 0.296837121248245, 1.0, 0.7306447029113771]",640,1.0,217
WORLD,world,1449.682,46,8,43447,43515,UNIT 10 VOCABULARY,623,360,29.97,1451.95,https://www.youtube.com/watch?v=shPBfkIYYpU,world,"[0.0, 0.296837121248245, 1.0, 0.7306447029113771]",640,1.0,217
WORLD,world,1452.484,46,8,43531,43599,UNIT 10 VOCABULARY,623,360,29.97,1454.753,https://www.youtube.com/watch?v=shPBfkIYYpU,world,"[0.0, 0.296837121248245, 1.0, 0.7306447029113771]",640,1.0,217
Near ,near,0.0,14,-1,0,120,ASL Near ,697,360,25.0,4.8,https://www.youtube.com/watch?v=cji3Cw1zqbo,near,"[0.069446802139282, 0.302350997924804, 1.0, 0.6722918748855591]",640,,218
"GOOD
MORNING",good morning,5.339,24,1,160,249,More Greetings,545,720,29.97,8.308,https://www.youtube.com/watch?v=U__EbXb1q3w,good morning,"[0.0, 0.014041632413864, 1.0, 0.830060124397277]",1280,1.0,220
"GOOD
MORNING",good morning,10.31,24,1,309,391,More Greetings,545,720,29.97,13.046,https://www.youtube.com/watch?v=U__EbXb1q3w,good morning,"[0.0, 0.014041632413864, 1.0, 0.830060124397277]",1280,1.0,220
"GOOD
MORNING",good morning,13.046,24,1,391,478,More Greetings,545,720,29.97,15.949,https://www.youtube.com/watch?v=U__EbXb1q3w,good morning,"[0.0, 0.014041632413864, 1.0, 0.830060124397277]",1280,1.0,220
"GOOD
AFTERNOON",good afternoon,19.62,24,1,588,773,More Greetings,970,720,29.97,25.792,https://www.youtube.com/watch?v=U__EbXb1q3w,good afternoon,"[0.0, 0.12624457478523202, 1.0, 0.7745028734207151]",1280,,220
"GOOD
AFTERNOON",good afternoon,25.859,24,1,775,847,More Greetings,970,720,29.97,28.262,https://www.youtube.com/watch?v=U__EbXb1q3w,good afternoon,"[0.0, 0.06072962284088101, 1.0, 0.6897724866867061]",1280,,220
LAW,law,0.0,0,0,0,76,LAW(1),607,360,29.97,2.536,https://www.youtube.com/watch?v=OZy1ugYqyyc,law,"[0.060582309961318005, 0.27109098434448203, 1.0, 0.782290041446685]",640,,221
GRADUATE,graduate,0.0,0,-1,0,74,GRADUATE(5),247,360,29.97,2.469,https://www.youtube.com/watch?v=bEu85pm6xac,graduate,"[0.069251537322998, 0.243378832936286, 1.0, 0.754049837589263]",640,,222
blue,blue,0.0,38,52,0,107,blue in American Sign Language,64,270,29.917,3.577,www.youtube.com/watch?v=ckcIj13POaE,blue,"[0.0058723986148830004, 0.276952594518661, 1.0, 0.740907669067382]",480,,223
love,love,0.0,0,0,0,74,love(2),150,360,29.97,2.469,www.youtube.com/watch?v=DAZB0eVf5t0,love,"[0.010698258876800001, 0.19768193364143302, 1.0, 0.761501848697662]",640,,225
FALL-IN-LOVE-[idiomatic],autumn in love,0.0,0,-1,0,68,FALL-IN-LOVE-idiomatic,754,360,29.978,2.268,https://www.youtube.com/watch?v=YE4kHW20tCI,autumn in love,"[0.06560775637626601, 0.26413968205451904, 1.0, 0.829172372817993]",640,,226
monkey,monkey,1.685,2,2,50,110,Monkey,504,360,29.667,3.708,https://www.youtube.com/watch?v=qGEfRGh0pWM,monkey,"[0.0, 0.019527584314346, 1.0, 0.8397449851036071]",640,1.0,228
monkey,monkey,4.045,2,2,120,180,Monkey,504,360,29.667,6.067,https://www.youtube.com/watch?v=qGEfRGh0pWM,monkey,"[0.0, 0.019527584314346, 1.0, 0.8397449851036071]",640,1.0,228
hearing-aid-[U-hand-version],hearing help,0.0,0,-1,0,91,hearing-aid-U-hand-version,453,360,29.967,3.037,https://www.youtube.com/watch?v=PLyTDM_teT8,hearing help,"[0.057154595851898006, 0.25179299712181, 1.0, 0.7554914951324461]",640,,229
shopping,shop,0.0,2,81,0,134,Shopping,211,360,29.648,4.52,https://www.youtube.com/watch?v=I1iZ5AAz64Q,shop,"[0.0, 0.07098120450973501, 1.0, 0.848409831523895]",640,,230
TODAY,today,10.577,32,17,317,496,ASL 1 Unit 5 Vocabulary,131,360,29.97,16.55,https://www.youtube.com/watch?v=mC0lNJ6iz-s,today,"[0.063470184803009, 0.31757459044456404, 1.0, 0.7824609279632561]",640,,231
TOMORROW,tomorrow,17.217,32,17,516,695,ASL 1 Unit 5 Vocabulary,130,360,29.97,23.19,https://www.youtube.com/watch?v=mC0lNJ6iz-s,tomorrow,"[0.06203183531761101, 0.292327642440795, 1.0, 0.7693232893943781]",640,,231
YESTERDAY (2),yesterday,31.231,32,17,936,1085,ASL 1 Unit 5 Vocabulary,151,360,29.97,36.203,https://www.youtube.com/watch?v=mC0lNJ6iz-s,yesterday,"[0.072900235652923, 0.311511695384979, 1.0, 0.7789978981018061]",640,,231
MONDAY,monday,66.633,32,17,1997,2145,ASL 1 Unit 5 Vocabulary,217,360,29.97,71.572,https://www.youtube.com/watch?v=mC0lNJ6iz-s,monday,"[0.065822601318359, 0.35855430364608704, 1.0, 0.8091579079627991]",640,,231
TUESDAY,tuesday,78.579,32,17,2355,2534,ASL 1 Unit 5 Vocabulary,283,360,29.97,84.551,https://www.youtube.com/watch?v=mC0lNJ6iz-s,tuesday,"[0.06294399499893101, 0.34568393230438205, 1.0, 0.785185873508453]",640,,231
WEDNESDAY,wednesday,84.718,32,17,2539,2688,ASL 1 Unit 5 Vocabulary,183,360,29.97,89.69,https://www.youtube.com/watch?v=mC0lNJ6iz-s,wednesday,"[0.06329146027565001, 0.36495190858840904, 1.0, 0.7961325645446771]",640,,231
THURSDAY,thursday,90.991,32,17,2727,2875,ASL 1 Unit 5 Vocabulary,202,360,29.97,95.929,https://www.youtube.com/watch?v=mC0lNJ6iz-s,thursday,"[0.065833181142807, 0.36409187316894503, 1.0, 0.786198377609252]",640,,231
SATU RDAY,saturday,102.703,32,17,3078,3130,ASL 1 Unit 5 Vocabulary,191,360,29.97,104.438,https://www.youtube.com/watch?v=mC0lNJ6iz-s,saturday,"[0.06594789028167701, 0.35081374645233104, 1.0, 0.7939985990524291]",640,1.0,231
SATU RDAY,saturday,104.838,32,17,3142,3193,ASL 1 Unit 5 Vocabulary,191,360,29.97,106.54,https://www.youtube.com/watch?v=mC0lNJ6iz-s,saturday,"[0.06594789028167701, 0.35081374645233104, 1.0, 0.7939985990524291]",640,1.0,231
SATU RDAY,saturday,107.14,32,17,3211,3269,ASL 1 Unit 5 Vocabulary,191,360,29.97,109.076,https://www.youtube.com/watch?v=mC0lNJ6iz-s,saturday,"[0.06594789028167701, 0.35081374645233104, 1.0, 0.7939985990524291]",640,1.0,231
SATU RDAY,saturday,109.576,32,17,3284,3330,ASL 1 Unit 5 Vocabulary,191,360,29.97,111.111,https://www.youtube.com/watch?v=mC0lNJ6iz-s,saturday,"[0.06594789028167701, 0.35081374645233104, 1.0, 0.7939985990524291]",640,1.0,231
SUNDAY,sunday,112.813,32,17,3381,3425,ASL 1 Unit 5 Vocabulary,129,360,29.97,114.281,https://www.youtube.com/watch?v=mC0lNJ6iz-s,sunday,"[0.062578618526458, 0.325465649366378, 1.0, 0.856580018997192]",640,1.0,231
SUNDAY,sunday,115.182,32,17,3452,3500,ASL 1 Unit 5 Vocabulary,129,360,29.97,116.783,https://www.youtube.com/watch?v=mC0lNJ6iz-s,sunday,"[0.062578618526458, 0.325465649366378, 1.0, 0.856580018997192]",640,1.0,231
SUNDAY,sunday,117.517,32,17,3522,3578,ASL 1 Unit 5 Vocabulary,129,360,29.97,119.386,https://www.youtube.com/watch?v=mC0lNJ6iz-s,sunday,"[0.062578618526458, 0.325465649366378, 1.0, 0.856580018997192]",640,1.0,231
SUNDAY,sunday,119.72,32,17,3588,3644,ASL 1 Unit 5 Vocabulary,129,360,29.97,121.588,https://www.youtube.com/watch?v=mC0lNJ6iz-s,sunday,"[0.062578618526458, 0.325465649366378, 1.0, 0.856580018997192]",640,1.0,231
COOK,cook,136.837,32,17,4101,4250,ASL 1 Unit 5 Vocabulary,115,360,29.97,141.808,https://www.youtube.com/watch?v=mC0lNJ6iz-s,cook,"[0.065229535102844, 0.290786564350128, 1.0, 0.820394873619079]",640,,231
WORK,work,170.47,32,17,5109,5258,ASL 1 Unit 5 Vocabulary,90,360,29.97,175.442,https://www.youtube.com/watch?v=mC0lNJ6iz-s,work,"[0.071569979190826, 0.159175932407379, 1.0, 0.729102611541748]",640,,231
SCHOOL,school,175.776,32,17,5268,5417,ASL 1 Unit 5 Vocabulary,10,360,29.97,180.747,https://www.youtube.com/watch?v=mC0lNJ6iz-s,school,"[0.068171709775924, 0.28498995304107605, 1.0, 0.8297873139381401]",640,,231
LIBRARY,library,184.451,32,17,5528,5573,ASL 1 Unit 5 Vocabulary,168,360,29.97,185.952,https://www.youtube.com/watch?v=mC0lNJ6iz-s,library,"[0.065204232931137, 0.271230638027191, 1.0, 0.758657693862915]",640,1.0,231
LIBRARY,library,187.02,32,17,5605,5668,ASL 1 Unit 5 Vocabulary,168,360,29.97,189.122,https://www.youtube.com/watch?v=mC0lNJ6iz-s,library,"[0.065204232931137, 0.271230638027191, 1.0, 0.758657693862915]",640,1.0,231
STUDY,study,190.023,32,17,5695,5874,ASL 1 Unit 5 Vocabulary,194,360,29.97,195.996,https://www.youtube.com/watch?v=mC0lNJ6iz-s,study,"[0.064396172761917, 0.298810958862304, 1.0, 0.8779523968696591]",640,,231
GYM (1),gym,196.563,32,17,5891,6039,ASL 1 Unit 5 Vocabulary,350,360,29.97,201.501,https://www.youtube.com/watch?v=mC0lNJ6iz-s,gym,"[0.064121931791305, 0.29689618945121704, 1.0, 0.77869439125061]",640,,231
GYM (2),gym,202.402,32,17,6066,6215,ASL 1 Unit 5 Vocabulary,350,360,29.97,207.374,https://www.youtube.com/watch?v=mC0lNJ6iz-s,gym,"[0.06279975175857501, 0.288873255252838, 1.0, 0.784268319606781]",640,,231
EXERCISE,exercise,208.709,32,17,6255,6404,ASL 1 Unit 5 Vocabulary,341,360,29.97,213.68,https://www.youtube.com/watch?v=mC0lNJ6iz-s,exercise,"[0.05450630187988201, 0.27858453989028903, 1.0, 0.7883784770965571]",640,,231
CHURCH,church,236.803,32,17,7097,7276,ASL 1 Unit 5 Vocabulary,284,360,29.97,242.776,https://www.youtube.com/watch?v=mC0lNJ6iz-s,church,"[0.06291389465332001, 0.155669331550598, 1.0, 0.835866928100585]",640,,231
